Site,Date,Keyword,Product_Id,Impression,Click,Spend,OrderQty,Revenue,CTR,CVR,CPC,CPA,ROAS,Total_ROAS,Brand_Type,Ad_Type,Group_Name,Price_Type,Sales_Type,Ad_Type_11st,Template_Type,Campaign_Id,Campaign,Group_Id,Display_Type,Target_Id,Ad_Id,Brand_Name,Product_Name,Sales_Product_Id,Sales_Option_Id,Store_Id,Planshop_Id,Keyword_Type,Keyword_Id,Display_Info,AvgRank,Total_OrderQty_1D,Total_SalesQty_1D,Total_Revenue_1D,Total_ROAS_1D,Direct_OrderQty_1D,Direct_SalesQty_1D,Direct_Revenue_1D,Direct_ROAS_1D,Indirect_OrderQty_1D,Indirect_SalesQty_1D,Indirect_Revenue_1D,Indirect_ROAS_1D,Total_OrderQty_2W,Total_SalesQty_2W,Total_Revenue_2W,Direct_SalesQty_2W,Indirect_OrderQty_2W,Indirect_SalesQty_2W,Indirect_Revenue_2W,Start_Campaign,End_Campaign
11번가,2021-10-31,메타그린슬림,3269190803,30,5,1540,1,79200,0.16666666666666666,0.2,308.0,1540.0,5142.9,51.42857142857143,헬스케어,브랜딩광고,01_바이탈_BSA,,,PRODUCT,BASIC_V2,2822,01_BSA_바이탈뷰티,3052,검색결과지면,6486,6486,,,,,0,,수동,112032.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,아모레퍼시픽,1678632786,11,5,2915,1,55400,0.45454545454545453,0.2,583.0,2915.0,1900.5,19.00514579759863,프리미엄,브랜딩광고,01_BSA_통합프리미엄,,,PRODUCT,BASIC_V2,3624,00_BSA_통합아모레,3861,검색결과지면,8168,8168,,,,,0,,수동,128172.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,,1690152883,24903,478,300355,4,564000,0.019194474561297834,0.008368200836820083,628.3577405857741,75088.75,187.8,1.8777779627440863,럭셔리,브랜딩광고,02_BPR_설화수,,,PRODUCT,DA_OBJECT_720_540,2301,02_BSA_설화수,8391,유저개인화지면,8895,8895,,,,,0,,수동,,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,,2217098035,23299,380,201322,14,1008300,0.016309712863213012,0.03684210526315789,529.7947368421053,14380.142857142857,500.8,5.00839451227387,럭셔리,브랜딩광고,03_BPR_통합럭,,,PRODUCT,DA_OBJECT_720_540,4032,00_BSA_럭셔리,8392,유저개인화지면,8896,8896,설화수,,,,0,,수동,,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,,3269190803,31557,311,199683,1,52150,0.009855182685299616,0.003215434083601286,642.0675241157556,199683.0,26.1,0.26116394485259137,헬스케어,브랜딩광고,02_바이탈_BPR,,,PRODUCT,DA_OBJECT_720_540,2822,01_BSA_바이탈뷰티,8652,유저개인화지면,9368,9368,,,,,0,,수동,,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,한율,1678632786,5,1,506,1,34200,0.2,1.0,506.0,506.0,6758.9,67.58893280632411,프리미엄,브랜딩광고,01_BSA_통합프리미엄,,,PRODUCT,BASIC_V2,3624,00_BSA_통합아모레,3861,검색결과지면,9644,9644,,,,,0,,수동,132860.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,,1678632786,9841,201,103730,13,777750,0.020424753581953052,0.06467661691542288,516.0696517412936,7979.2307692307695,749.8,7.497830907162826,프리미엄,브랜딩광고,03_BPR_통합프리미엄,,,PRODUCT,DA_OBJECT_720_540,3624,00_BSA_통합아모레,8385,유저개인화지면,9646,9646,,,,,0,,수동,,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,설화수,3674790428,462,137,91575,21,2139330,0.29653679653679654,0.15328467153284672,668.4306569343066,4360.714285714285,2336.2,23.36150696150696,럭셔리,브랜딩광고,01_BSA_설화수,,,PRODUCT,BASIC_V2,2301,02_BSA_설화수,2461,검색결과지면,9689,9689,,,,,0,,수동,133202.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,설화수자음3종세트,3674790428,75,9,4884,2,284680,0.12,0.2222222222222222,542.6666666666666,2442.0,5828.8,58.288288288288285,럭셔리,브랜딩광고,01_BSA_설화수,,,PRODUCT,BASIC_V2,2301,02_BSA_설화수,2461,검색결과지면,9689,9689,,,,,0,,수동,133204.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,설화수탄력크림,3674790428,64,6,3641,2,123260,0.09375,0.3333333333333333,606.8333333333334,1820.5,3385.3,33.853336995330956,럭셔리,브랜딩광고,01_BSA_설화수,,,PRODUCT,BASIC_V2,2301,02_BSA_설화수,2461,검색결과지면,9689,9689,,,,,0,,수동,133205.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,설화수자음2종,3674790428,113,13,7832,1,138190,0.11504424778761062,0.07692307692307693,602.4615384615385,7832.0,1764.4,17.644279877425944,럭셔리,브랜딩광고,01_BSA_설화수,,,PRODUCT,BASIC_V2,2301,02_BSA_설화수,2461,검색결과지면,9689,9689,,,,,0,,수동,133203.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,설화수윤조에센스,3674790428,1,0,0,1,111990,0.0,inf,,0.0,0.0,inf,럭셔리,브랜딩광고,01_BSA_설화수,,,PRODUCT,BASIC_V2,2301,02_BSA_설화수,2461,검색결과지면,9689,9689,,,,,0,,수동,133208.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,라네즈네오쿠션,2886381449,40,11,2541,2,123600,0.275,0.18181818181818182,231.0,1270.5,4864.2,48.642266824085006,프리미엄,브랜딩광고,01_BSA_라네즈,,,PRODUCT,BASIC_V2,392,01_BSA_라네즈,1786,검색결과지면,9823,9823,라네즈,,,,0,,수동,134364.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,네오쿠션,2886381449,25,7,1617,1,30900,0.28,0.14285714285714285,231.0,1617.0,1910.9,19.109461966604822,프리미엄,브랜딩광고,01_BSA_라네즈,,,PRODUCT,BASIC_V2,392,01_BSA_라네즈,1786,검색결과지면,9823,9823,라네즈,,,,0,,수동,134360.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,라네즈,2886381449,164,47,14102,10,393700,0.2865853658536585,0.2127659574468085,300.0425531914894,1410.2,2791.8,27.91802581194157,프리미엄,브랜딩광고,01_BSA_라네즈,,,PRODUCT,BASIC_V2,392,01_BSA_라네즈,1786,검색결과지면,9823,9823,라네즈,,,,0,,수동,134363.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,아이오페,1484876640,14,5,2376,1,111400,0.35714285714285715,0.2,475.2,2376.0,4688.6,46.88552188552188,프리미엄,브랜딩광고,01_BSA_아이오페,,,PRODUCT,BASIC_V2,2536,02_BSA_아이오페,2727,검색결과지면,9825,9825,,,,,0,,수동,134390.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,아모레퍼시픽,1484876640,30,4,2288,1,40450,0.13333333333333333,0.25,572.0,2288.0,1767.9,17.679195804195803,프리미엄,브랜딩광고,01_BSA_아이오페,,,PRODUCT,BASIC_V2,2536,02_BSA_아이오페,2727,검색결과지면,9825,9825,,,,,0,,수동,134401.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,헤라,2217098035,102,30,19800,2,308500,0.29411764705882354,0.06666666666666667,660.0,9900.0,1558.1,15.580808080808081,럭셔리,브랜딩광고,02_BSA_통합럭,,,PRODUCT,BASIC_V2,4032,00_BSA_럭셔리,7640,검색결과지면,9827,9827,설화수,,,,0,,수동,134435.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,프리메라,2217098035,62,17,11781,4,230900,0.27419354838709675,0.23529411764705882,693.0,2945.25,1959.9,19.59935489347254,럭셔리,브랜딩광고,02_BSA_통합럭,,,PRODUCT,BASIC_V2,4032,00_BSA_럭셔리,7640,검색결과지면,9827,9827,설화수,,,,0,,수동,134434.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,프리메라오가니언스,2196489654,20,2,858,1,32000,0.1,0.5,429.0,858.0,3729.6,37.2960372960373,럭셔리,브랜딩광고,01_BSA_프리메라,,,PRODUCT,BASIC_V2,1872,01_BSA_프리메라,1972,검색결과지면,9836,9836,,,,,0,,수동,134488.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,프리메라맨,2196489654,9,2,616,1,57000,0.2222222222222222,0.5,308.0,616.0,9253.2,92.53246753246754,럭셔리,브랜딩광고,01_BSA_프리메라,,,PRODUCT,BASIC_V2,1872,01_BSA_프리메라,1972,검색결과지면,9836,9836,,,,,0,,수동,134496.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,마몽드,2780108648,99,15,6754,7,611400,0.15151515151515152,0.4666666666666667,450.26666666666665,964.8571428571429,9052.4,90.52413384660942,프리미엄,브랜딩광고,01_BSA_마몽드,,,PRODUCT,BASIC_V2,3044,04_BSA_마몽드,3431,검색결과지면,9937,9937,,,,,0,,수동,135640.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,마몽드레티놀,2780108648,12,5,2475,1,45600,0.4166666666666667,0.2,495.0,2475.0,1842.4,18.424242424242426,프리미엄,브랜딩광고,01_BSA_마몽드,,,PRODUCT,BASIC_V2,3044,04_BSA_마몽드,3431,검색결과지면,9937,9937,,,,,0,,수동,135664.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,마몽드세라마이드,2780108648,18,1,286,1,47400,0.05555555555555555,1.0,286.0,286.0,16573.4,165.73426573426573,프리미엄,브랜딩광고,01_BSA_마몽드,,,PRODUCT,BASIC_V2,3044,04_BSA_마몽드,3431,검색결과지면,9937,9937,,,,,0,,수동,135643.0,,,,,,,,,,,,,,,,,,,0,,0,,
11번가,2021-10-31,,1484876640,3610,43,26158,3,254500,0.011911357340720222,0.06976744186046512,608.3255813953489,8719.333333333334,0.09729337105283278,9.729337105283278,프리미엄,포커스클릭,03_아이오페_유저자동,,,,,112383,01_아이오페_PR,458364,유저개인화지면,5676635,,,,,,,,자동,,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아이오페슈퍼바이탈아이크림,1484876640,3,1,176,1,111400,0.3333333333333333,1.0,176.0,176.0,6.329545454545454,632.9545454545455,프리미엄,포커스클릭,07_아이오페_통합코드_IO,,,,,112383,01_아이오페_PR,461956,검색결과지면,5699934,,,,,,,,수동,49015102.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,헤라래스팅,2792945982,9,1,297,1,65000,0.1111111111111111,1.0,297.0,297.0,2.1885521885521886,218.85521885521885,럭셔리,포커스클릭,01_헤라_검색자동,,,,,117857,05_헤라_LX,487142,검색결과지면,6273434,,헤라,,,,,,자동,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라바디스크럽,2527939795,10,3,561,1,25000,0.3,0.3333333333333333,187.0,561.0,0.44563279857397503,44.563279857397504,럭셔리,포커스클릭,01_프리메라_검색자동,,,,,117858,06_프리메라_LX,487143,검색결과지면,6273475,,,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라오가니언스,2196489654,36,7,4004,2,171000,0.19444444444444445,0.2857142857142857,572.0,2002.0,0.4270729270729271,42.70729270729271,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273830,,,,,,,,수동,47904123.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라필링젤,2196489654,18,1,242,1,30000,0.05555555555555555,1.0,242.0,242.0,1.2396694214876034,123.96694214876032,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273830,,,,,,,,수동,47904122.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,미라클씨드에센스,2196489654,4,1,253,1,41700,0.25,1.0,253.0,253.0,1.6482213438735178,164.82213438735178,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273830,,,,,,,,수동,49210337.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라알파인베리워터리크림,2196489654,23,3,1320,2,83400,0.13043478260869565,0.6666666666666666,440.0,660.0,0.6318181818181818,63.18181818181818,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273830,,,,,,,,수동,47904126.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라플루이드,2196489654,2,2,198,1,34500,1.0,0.5,99.0,198.0,1.7424242424242424,174.24242424242425,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273830,,,,,,,,수동,48009161.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라오가니언스워터,2790990077,9,0,0,1,30000,0.0,inf,,0.0,inf,inf,럭셔리,포커스클릭,02_프리메라_검색직접,,,,,117858,06_프리메라_LX,487202,검색결과지면,6273855,,,,,,,,수동,48074562.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2196489654,747,6,1320,1,30000,0.008032128514056224,0.16666666666666666,220.0,1320.0,0.22727272727272727,22.727272727272727,럭셔리,포커스클릭,04_프리메라_유저직접,,,,,117858,06_프리메라_LX,487204,유저개인화지면,6274036,,,,,,,,수동,,,5.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,1678632786,355,6,4576,1,56200,0.016901408450704224,0.16666666666666666,762.6666666666666,4576.0,0.12281468531468531,12.281468531468532,프리미엄,포커스클릭,03_통합_유저자동,,,,,117636,00_통합_PR,491133,유저개인화지면,6359109,,,,,,,,자동,,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라필링젤,2790956665,43,3,803,1,42000,0.06976744186046512,0.3333333333333333,267.6666666666667,803.0,0.523038605230386,52.30386052303861,럭셔리,포커스클릭,01_프리메라_검색자동,,,,,117858,06_프리메라_LX,487143,검색결과지면,6389775,,프리메라,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,클렌징오일,1690152883,125,1,979,1,167000,0.008,1.0,979.0,979.0,1.7058222676200205,170.58222676200205,럭셔리,포커스클릭,02_설화수_검색직접,,,,,117856,04_설화수_LX,487194,검색결과지면,6389871,,,,,,,,수동,72042580.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,여자화장품스킨로션세트,1690152883,8,1,187,1,57000,0.125,1.0,187.0,187.0,3.0481283422459895,304.81283422459893,럭셔리,포커스클릭,02_설화수_검색직접,,,,,117856,04_설화수_LX,487194,검색결과지면,6389871,,,,,,,,수동,77901023.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아모레,2217098035,60,5,2970,2,91600,0.08333333333333333,0.4,594.0,1485.0,0.3084175084175084,30.84175084175084,럭셔리,포커스클릭,02_통합_검색직접,,,,,117855,00_통합_LX,491118,검색결과지면,6389873,,설화수,,,,,,수동,77840088.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,설화수자음3종세트,2217098035,62,5,1870,1,173500,0.08064516129032258,0.2,374.0,1870.0,0.9278074866310161,92.7807486631016,럭셔리,포커스클릭,02_통합_검색직접,,,,,117855,00_통합_LX,491118,검색결과지면,6389873,,설화수,,,,,,수동,72376785.0,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,1690152883,230,6,1254,1,30000,0.02608695652173913,0.16666666666666666,209.0,1254.0,0.23923444976076555,23.923444976076556,럭셔리,포커스클릭,03_설화수_유저자동,,,,,117856,04_설화수_LX,487195,유저개인화지면,6389992,,,,,,,,자동,,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,1690152883,7964,51,14498,1,30000,0.0064038171772978405,0.0196078431372549,284.27450980392155,14498.0,0.02069250931162919,2.069250931162919,럭셔리,포커스클릭,00_설화수_브랜드,,,,,117856,04_설화수_LX,488926,유저개인화지면,6448451,,,,,,,,수동,,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,설화수,1690152883,288,26,9152,3,550000,0.09027777777777778,0.11538461538461539,352.0,3050.6666666666665,0.6009615384615384,60.09615384615385,럭셔리,포커스클릭,00_설화수_브랜드,,,,,117856,04_설화수_LX,488926,검색결과지면,6448451,,,,,,,,수동,48499374.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,라네즈,2886381449,356,15,3300,5,168000,0.042134831460674156,0.3333333333333333,220.0,660.0,0.509090909090909,50.90909090909091,프리미엄,포커스클릭,00_라네즈_브랜드,,,,,117634,02_라네즈_PR,489077,검색결과지면,6692271,,라네즈,,,,,,수동,49268455.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,네오쿠션,2886381449,49,3,429,1,30900,0.061224489795918366,0.3333333333333333,143.0,429.0,0.7202797202797203,72.02797202797203,프리미엄,포커스클릭,02_라네즈_검색직접,,,,,117634,02_라네즈_PR,486258,검색결과지면,6692274,,라네즈,,,,,,수동,49272597.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2886381449,208,0,0,9,667100,0.0,inf,,0.0,inf,inf,프리미엄,포커스클릭,03_라네즈_유저자동,,,,,117634,02_라네즈_PR,486255,유저개인화지면,6692275,,라네즈,,,,,,자동,,,4.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2835675305,1049,5,638,1,35000,0.004766444232602479,0.2,127.6,638.0,0.54858934169279,54.858934169278996,럭셔리,포커스클릭,04_헤라_유저직접,,,,,117857,05_헤라_LX,487200,유저개인화지면,6747592,,헤라,,,,,,수동,,,7.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아모레,1484876640,12,1,451,1,111400,0.08333333333333333,1.0,451.0,451.0,2.470066518847007,247.00665188470066,프리미엄,포커스클릭,00_아이오페_아모레,,,,,112383,01_아이오페_PR,507771,검색결과지면,6753153,,,,,,,,수동,49515825.0,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아모레퍼시픽,1484876640,74,3,1353,1,40450,0.04054054054054054,0.3333333333333333,451.0,1353.0,0.2989652623798965,29.896526237989654,프리미엄,포커스클릭,00_아이오페_아모레,,,,,112383,01_아이오페_PR,507771,검색결과지면,6753153,,,,,,,,수동,49515826.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2886381449,78765,238,77253,28,1783700,0.003021646670475465,0.11764705882352941,324.5924369747899,2759.035714285714,0.23089070974589984,23.089070974589983,프리미엄,포커스클릭,04_라네즈_유저직접_02,,,,,117634,02_라네즈_PR,544954,유저개인화지면,7778668,,라네즈,,,,,,수동,,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드,2780108648,193,27,7326,4,358300,0.13989637305699482,0.14814814814814814,271.3333333333333,1831.5,0.48907998907998906,48.90799890799891,프리미엄,포커스클릭,00_마몽드_브랜드,,,,,117637,03_마몽드_PR,489078,검색결과지면,8124599,,,,,,,,수동,56438211.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아모레,2780108648,128,3,1177,1,45600,0.0234375,0.3333333333333333,392.3333333333333,1177.0,0.3874256584536958,38.74256584536958,프리미엄,포커스클릭,00_마몽드_아모레,,,,,117637,03_마몽드_PR,507773,검색결과지면,8124600,,,,,,,,수동,56438256.0,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2780108648,112623,169,56012,15,727000,0.0015005815863544747,0.08875739644970414,331.43195266272187,3734.133333333333,0.12979361565378847,12.979361565378847,프리미엄,포커스클릭,00_마몽드_아모레,,,,,117637,03_마몽드_PR,507773,유저개인화지면,8124600,,,,,,,,수동,,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,괄사,2780108648,177,7,4741,1,45600,0.03954802259887006,0.14285714285714285,677.2857142857143,4741.0,0.09618224003374816,9.618224003374815,프리미엄,포커스클릭,01_마몽드_검색자동,,,,,117637,03_마몽드_PR,487261,검색결과지면,8124601,,,,,,,,자동,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드레티놀크림,2780108648,8,3,1232,1,59200,0.375,0.3333333333333333,410.6666666666667,1232.0,0.4805194805194805,48.05194805194805,프리미엄,포커스클릭,01_마몽드_검색자동,,,,,117637,03_마몽드_PR,487261,검색결과지면,8124601,,,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,저자극easy레티놀마몽드바쿠치올크림/토너11번가런칭괄사마사져특별구성혜택,2780108648,2,1,99,1,45600,0.5,1.0,99.0,99.0,4.606060606060606,460.6060606060606,프리미엄,포커스클릭,01_마몽드_검색자동,,,,,117637,03_마몽드_PR,487261,검색결과지면,8124601,,,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드레티놀,2780108648,26,6,2464,1,45600,0.23076923076923078,0.16666666666666666,410.6666666666667,2464.0,0.18506493506493507,18.506493506493506,프리미엄,포커스클릭,01_마몽드_검색자동,,,,,117637,03_마몽드_PR,487261,검색결과지면,8124601,,,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,2780108648,649,5,1188,2,91200,0.007704160246533128,0.4,237.6,594.0,0.7676767676767676,76.76767676767676,프리미엄,포커스클릭,03_마몽드_유저자동,,,,,117637,03_마몽드_PR,487264,유저개인화지면,8124602,,,,,,,,자동,,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드클렌징티슈,2780108648,6,1,99,1,29000,0.16666666666666666,1.0,99.0,99.0,2.9292929292929295,292.92929292929296,프리미엄,포커스클릭,02_마몽드_검색직접,,,,,117637,03_마몽드_PR,487262,검색결과지면,8124605,,,,,,,,수동,71864702.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,스킨,2780108648,302,4,7799,1,30300,0.013245033112582781,0.25,1949.75,7799.0,0.038851134760866775,3.8851134760866777,프리미엄,포커스클릭,02_마몽드_검색직접,,,,,117637,03_마몽드_PR,487262,검색결과지면,8124605,,,,,,,,수동,56484776.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드크리미틴트컬러밤,2780108648,2,0,0,1,26700,0.0,inf,,0.0,inf,inf,프리미엄,포커스클릭,02_마몽드_검색직접,,,,,117637,03_마몽드_PR,487262,검색결과지면,8124605,,,,,,,,수동,60127620.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드선크림,2780108648,7,1,132,2,61200,0.14285714285714285,2.0,132.0,66.0,4.636363636363637,463.6363636363636,프리미엄,포커스클릭,02_마몽드_검색직접,,,,,117637,03_마몽드_PR,487262,검색결과지면,8124605,,,,,,,,수동,72116203.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드세라마이드,2780108648,52,3,594,1,47400,0.057692307692307696,0.3333333333333333,198.0,594.0,0.797979797979798,79.79797979797979,프리미엄,포커스클릭,02_마몽드_검색직접,,,,,117637,03_마몽드_PR,487262,검색결과지면,8124605,,,,,,,,수동,56441193.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,헤라,2912281489,334,4,1628,1,35000,0.011976047904191617,0.25,407.0,1628.0,0.214987714987715,21.4987714987715,럭셔리,포커스클릭,01_헤라_검색자동,,,,,117857,05_헤라_LX,487142,검색결과지면,8202080,,헤라,,,,,,자동,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,헤라글로우래스팅쿠션,3026049879,8,1,176,1,60000,0.125,1.0,176.0,176.0,3.409090909090909,340.90909090909093,럭셔리,포커스클릭,01_헤라_검색자동,,,,,117857,05_헤라_LX,487142,검색결과지면,8202210,,헤라,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,팩트,3026049879,27,1,748,1,60000,0.037037037037037035,1.0,748.0,748.0,0.8021390374331551,80.21390374331551,럭셔리,포커스클릭,01_헤라_검색자동,,,,,117857,05_헤라_LX,487142,검색결과지면,8202210,,헤라,,,,,,자동,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라워터리크림,3074483080,12,2,880,1,39000,0.16666666666666666,0.5,440.0,880.0,0.4431818181818182,44.31818181818182,럭셔리,포커스클릭,01_프리메라_검색자동,,,,,117858,06_프리메라_LX,487143,검색결과지면,8454087,,프리메라,,,,,,자동,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,프리메라알파인베리워터리크림,3074497915,42,2,440,3,141000,0.047619047619047616,1.5,220.0,146.66666666666666,3.2045454545454546,320.45454545454544,럭셔리,포커스클릭,01_프리메라_검색자동,,,,,117858,06_프리메라_LX,487143,검색결과지면,8679899,,프리메라,,,,,,자동,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,3074497915,658,4,396,1,47000,0.0060790273556231,0.25,99.0,396.0,1.1868686868686869,118.68686868686869,럭셔리,포커스클릭,03_프리메라_유저자동,,,,,117858,06_프리메라_LX,487203,유저개인화지면,8679922,,프리메라,,,,,,자동,,,6.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,헤라블랙쿠션25호,3113927469,4,1,99,1,60000,0.25,1.0,99.0,99.0,6.0606060606060606,606.060606060606,럭셔리,포커스클릭,02_헤라_검색직접,,,,,117857,05_헤라_LX,487198,검색결과지면,9437118,,헤라,,,,,,수동,71088273.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,마몽드,1678632786,4,1,253,1,41150,0.25,1.0,253.0,253.0,1.6264822134387351,162.64822134387353,프리미엄,포커스클릭,00_통합_아모레,,,,,117636,00_통합_PR,507770,검색결과지면,9846842,,,,,,,,수동,68288269.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,데일리비타민,3305790319,8,1,825,2,108000,0.125,2.0,825.0,412.5,1.309090909090909,130.9090909090909,헬스케어,포커스클릭,02_바이탈_검색직접,,,,,154613,99_07_바이탈뷰티_AH,637708,검색결과지면,10341590,,바이탈뷰티,,,,,,수동,69295556.0,,5.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아이오페쿠션리필,3342231048,2,1,286,1,22000,0.5,1.0,286.0,286.0,0.7692307692307693,76.92307692307692,프리미엄,포커스클릭,02_아이오페_검색직접,,,,,112383,01_아이오페_PR,458363,검색결과지면,10828615,,아이오페,,,,,,수동,80903446.0,,3.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,아모레퍼시픽녹차에서온유산균,3324824500,2,1,99,1,28000,0.5,1.0,99.0,99.0,2.8282828282828283,282.82828282828285,헬스케어,포커스클릭,02_바이탈_검색직접,,,,,154613,99_07_바이탈뷰티_AH,637708,검색결과지면,10828807,,바이탈뷰티,,,,,,수동,69478794.0,,2.0,,,,,,,,,,,,,,,,,,,,,
11번가,2021-10-31,,3381287457,580,4,561,1,88000,0.006896551724137931,0.25,140.25,561.0,1.5686274509803921,156.86274509803923,헬스케어,포커스클릭,04_바이탈_유저직접,,,,,154613,99_07_바이탈뷰티_AH,637710,유저개인화지면,11061023,,바이탈뷰티,,,,,,수동,,,4.0,,,,,,,,,,,,,,,,,,,,,
